None,Cp,time
  2.0051E-12, 3.02599E+09,13360
  2.0050E-12, 3.20902E+09,13370
  2.0050E-12, 3.20902E+09,13380
  2.0045E-12, 3.43323E+09,13390
  2.0038E-12, 3.86440E+09,13400
  2.0038E-12, 3.86440E+09,13410
  2.0036E-12, 4.24021E+09,13420
  2.0036E-12, 4.24021E+09,13430
  2.0036E-12, 5.00609E+09,13440
  2.0036E-12, 5.00609E+09,13450
  2.0035E-12, 4.65386E+09,13460
  2.0037E-12, 4.90472E+09,13470
  2.0037E-12, 4.90472E+09,13480
  2.0040E-12, 3.96047E+09,13490
  2.0035E-12, 3.60303E+09,13500
  2.0035E-12, 3.60303E+09,13510
  2.0035E-12, 3.60303E+09,13520
  2.0035E-12, 3.44463E+09,13530
  2.0030E-12, 3.74235E+09,13540
  2.0030E-12, 3.74235E+09,13550
  2.0025E-12, 4.13405E+09,13560
  2.0025E-12, 4.13405E+09,13570
  2.0030E-12, 4.02188E+09,13580
  2.0030E-12, 4.02441E+09,13590
  2.0030E-12, 4.02441E+09,13600
  2.0033E-12, 3.84966E+09,13610
  2.0033E-12, 3.84966E+09,13620
  2.0034E-12, 4.32362E+09,13630
  2.0034E-12, 4.32362E+09,13640
  2.0036E-12, 4.30661E+09,13650
  2.0032E-12, 4.86864E+09,13660
  2.0032E-12, 4.86864E+09,13670
  2.0037E-12, 4.87475E+09,13680
  2.0037E-12, 4.87475E+09,13690
  2.0038E-12, 4.22034E+09,13700
  2.0038E-12, 4.22034E+09,13710
  2.0040E-12, 3.99477E+09,13720
  2.0045E-12, 3.66190E+09,13730
  2.0045E-12, 3.66190E+09,13740
  2.0040E-12, 3.57508E+09,13750
  2.0040E-12, 3.57508E+09,13760
  2.0043E-12, 3.39617E+09,13770
  2.0043E-12, 3.39617E+09,13780
  2.0035E-12, 3.21557E+09,13790
  2.0034E-12, 2.93774E+09,13800
  2.0034E-12, 2.93774E+09,13810
  2.0029E-12, 2.88013E+09,13820
  2.0029E-12, 2.88013E+09,13830
  2.0031E-12, 2.98575E+09,13840
  2.0028E-12, 3.02422E+09,13850
  2.0028E-12, 3.02422E+09,13860
  2.0025E-12, 3.25845E+09,13870
  2.0025E-12, 3.25845E+09,13880
  2.0024E-12, 3.07805E+09,13890
  2.0024E-12, 3.07805E+09,13900
  2.0019E-12, 3.01792E+09,13910
  2.0020E-12, 3.37883E+09,13920
  2.0020E-12, 3.37883E+09,13930
  2.0020E-12, 3.39555E+09,13940
  2.0020E-12, 3.39555E+09,13950
  2.0025E-12, 3.48160E+09,13960
  2.0027E-12, 3.74773E+09,13970
  2.0027E-12, 3.74773E+09,13980
  2.0026E-12, 3.78453E+09,13990
  2.0026E-12, 3.78453E+09,14000
  2.0028E-12, 3.67426E+09,14010
  2.0028E-12, 3.67426E+09,14020
  2.0031E-12, 3.80826E+09,14030
  2.0030E-12, 4.11904E+09,14040
  2.0030E-12, 4.11904E+09,14050
  2.0029E-12, 4.03927E+09,14060
  2.0029E-12, 4.03927E+09,14070
  2.0030E-12, 4.04116E+09,14080
  2.0030E-12, 4.04116E+09,14090
  2.0031E-12, 4.00871E+09,14100
  2.0031E-12, 4.00871E+09,14110
  2.0031E-12, 4.41678E+09,14120
  2.0033E-12, 4.49018E+09,14130
  2.0033E-12, 4.49018E+09,14140
  2.0030E-12, 4.26569E+09,14150
  2.0030E-12, 4.26569E+09,14160
  2.0032E-12, 4.42032E+09,14170
  2.0030E-12, 4.15982E+09,14180
  2.0030E-12, 4.15982E+09,14190
  2.0024E-12, 3.88167E+09,14200
  2.0024E-12, 3.37441E+09,14210
  2.0024E-12, 3.37441E+09,14220
  2.0023E-12, 3.56154E+09,14230
  2.0023E-12, 3.56154E+09,14240
  2.0025E-12, 3.64065E+09,14250
  2.0025E-12, 3.64065E+09,14260
  2.0023E-12, 3.10158E+09,14270
  2.0024E-12, 2.99764E+09,14280
  2.0024E-12, 2.99764E+09,14290
  2.0022E-12, 3.04058E+09,14300
  2.0022E-12, 3.04058E+09,14310
  2.0022E-12, 3.14137E+09,14320
  2.0021E-12, 3.36354E+09,14330
  2.0021E-12, 3.36354E+09,14340
  2.0021E-12, 3.36354E+09,14350
  2.0021E-12, 3.32254E+09,14360
  2.0026E-12, 3.68175E+09,14370
  2.0026E-12, 3.68175E+09,14380
  2.0030E-12, 3.67346E+09,14390
  2.0030E-12, 3.67346E+09,14400
  2.0032E-12, 3.57754E+09,14410
  2.0032E-12, 3.57754E+09,14420
  2.0036E-12, 3.79284E+09,14430
  2.0038E-12, 4.36324E+09,14440
  2.0038E-12, 4.36324E+09,14450
  2.0035E-12, 4.21945E+09,14460
  2.0035E-12, 4.21945E+09,14470
  2.0034E-12, 3.93493E+09,14480
  2.0033E-12, 3.83028E+09,14490
  2.0033E-12, 3.83028E+09,14500
  2.0031E-12, 3.71845E+09,14510
  2.0031E-12, 3.71845E+09,14520
  2.0031E-12, 4.24268E+09,14530
  2.0031E-12, 4.32620E+09,14540
  2.0031E-12, 4.32620E+09,14550
  2.0027E-12, 4.95265E+09,14560
  2.0027E-12, 4.95265E+09,14570
  2.0032E-12, 5.32844E+09,14580
  2.0032E-12, 5.32844E+09,14590
  2.0027E-12, 4.52299E+09,14600
  2.0029E-12, 4.20424E+09,14610
  2.0029E-12, 4.20424E+09,14620
  2.0033E-12, 3.64541E+09,14630
  2.0033E-12, 3.64541E+09,14640
  2.0030E-12, 3.30091E+09,14650
  2.0030E-12, 3.11141E+09,14660
  2.0030E-12, 3.11141E+09,14670
  2.0028E-12, 3.02218E+09,14680
  2.0028E-12, 3.02218E+09,14690
  2.0026E-12, 2.98657E+09,14700
  2.0026E-12, 2.98657E+09,14710
  2.0018E-12, 2.83891E+09,14720
  2.0016E-12, 3.04754E+09,14730
  2.0016E-12, 3.04754E+09,14740
  2.0017E-12, 2.96929E+09,14750
  2.0017E-12, 2.96929E+09,14760
  2.0023E-12, 3.00571E+09,14770
  2.0024E-12, 3.06896E+09,14780
  2.0024E-12, 3.06896E+09,14790
  2.0027E-12, 3.33022E+09,14800
  2.0027E-12, 3.33022E+09,14810
  2.0033E-12, 3.65134E+09,14820
  2.0033E-12, 3.65134E+09,14830
  2.0035E-12, 3.41993E+09,14840
  2.0039E-12, 3.05266E+09,14850
  2.0039E-12, 3.05266E+09,14860
  2.0039E-12, 3.05266E+09,14870
  2.0042E-12, 2.98589E+09,14880
  2.0044E-12, 3.25190E+09,14890
  2.0044E-12, 3.25190E+09,14900
  2.0049E-12, 3.29266E+09,14910
  2.0046E-12, 3.45598E+09,14920
  2.0046E-12, 3.45598E+09,14930
  2.0040E-12, 3.97575E+09,14940
  2.0040E-12, 3.97575E+09,14950
  2.0043E-12, 4.22272E+09,14960
  2.0043E-12, 4.22272E+09,14970
  2.0043E-12, 4.15150E+09,14980
  2.0043E-12, 4.15150E+09,14990
  2.0044E-12, 4.05063E+09,15000
  2.0044E-12, 3.89834E+09,15010
  2.0044E-12, 3.89834E+09,15020
  2.0042E-12, 4.40304E+09,15030
  2.0042E-12, 4.40304E+09,15040
  2.0046E-12, 4.28387E+09,15050
  2.0045E-12, 4.31630E+09,15060
  2.0045E-12, 4.31630E+09,15070
  2.0048E-12, 4.35198E+09,15080
  2.0048E-12, 4.35198E+09,15090
  2.0047E-12, 3.96796E+09,15100
  2.0047E-12, 3.96796E+09,15110
  2.0051E-12, 3.85913E+09,15120
  2.0052E-12, 3.40781E+09,15130
  2.0052E-12, 3.40781E+09,15140
  2.0049E-12, 3.60678E+09,15150
  2.0049E-12, 3.60678E+09,15160
  2.0050E-12, 3.32941E+09,15170
  2.0047E-12, 3.37347E+09,15180
  2.0047E-12, 3.37347E+09,15190
  2.0050E-12, 3.45367E+09,15200
  2.0050E-12, 3.45367E+09,15210
  2.0047E-12, 3.72879E+09,15220
  2.0047E-12, 3.72879E+09,15230
  2.0049E-12, 3.46429E+09,15240
  2.0045E-12, 3.21490E+09,15250
  2.0045E-12, 3.21490E+09,15260
  2.0046E-12, 3.36516E+09,15270
  2.0046E-12, 3.36516E+09,15280
  2.0047E-12, 3.14685E+09,15290
  2.0047E-12, 3.28597E+09,15300
  2.0047E-12, 3.28597E+09,15310
  2.0048E-12, 3.15751E+09,15320
  2.0048E-12, 3.15751E+09,15330
  2.0049E-12, 3.38143E+09,15340
  2.0049E-12, 3.38143E+09,15350
  2.0054E-12, 3.71284E+09,15360
  2.0054E-12, 3.71284E+09,15370
  2.0054E-12, 3.68077E+09,15380
  2.0056E-12, 3.47408E+09,15390
  2.0056E-12, 3.47408E+09,15400
  2.0057E-12, 3.52136E+09,15410
  2.0057E-12, 3.52136E+09,15420
  2.0060E-12, 3.73899E+09,15430
  2.0060E-12, 3.73282E+09,15440
  2.0060E-12, 3.73282E+09,15450
  2.0065E-12, 4.15292E+09,15460
  2.0065E-12, 4.15292E+09,15470
  2.0064E-12, 3.91050E+09,15480
  2.0064E-12, 3.91050E+09,15490
  2.0062E-12, 4.10872E+09,15500
  2.0062E-12, 4.10872E+09,15510
  2.0058E-12, 4.29540E+09,15520
  2.0053E-12, 4.54487E+09,15530
  2.0053E-12, 4.54487E+09,15540
  2.0060E-12, 4.91448E+09,15550
  2.0061E-12, 4.63107E+09,15560
  2.0061E-12, 4.63107E+09,15570
  2.0059E-12, 4.49378E+09,15580
  2.0059E-12, 4.49378E+09,15590
  2.0064E-12, 3.87607E+09,15600
  2.0064E-12, 3.87607E+09,15610
  2.0064E-12, 3.51776E+09,15620
  2.0064E-12, 3.51776E+09,15630
  2.0054E-12, 3.01928E+09,15640
  2.0054E-12, 2.99657E+09,15650
  2.0054E-12, 2.99657E+09,15660
  2.0055E-12, 2.74603E+09,15670
  2.0055E-12, 2.74603E+09,15680
  2.0057E-12, 2.54516E+09,15690
  2.0057E-12, 2.54516E+09,15700
  2.0058E-12, 2.40863E+09,15710
  2.0049E-12, 2.35370E+09,15720
  2.0049E-12, 2.35370E+09,15730
  2.0045E-12, 2.56412E+09,15740
  2.0045E-12, 2.56412E+09,15750
  2.0048E-12, 2.59758E+09,15760
  2.0048E-12, 2.80137E+09,15770
  2.0048E-12, 2.80137E+09,15780
  2.0047E-12, 2.97257E+09,15790
  2.0047E-12, 2.97257E+09,15800
  2.0053E-12, 3.34330E+09,15810
  2.0053E-12, 3.34330E+09,15820
  2.0054E-12, 3.49573E+09,15830
  2.0055E-12, 3.70803E+09,15840
  2.0055E-12, 3.70803E+09,15850
  2.0057E-12, 3.78893E+09,15860
  2.0057E-12, 3.78893E+09,15870
  2.0060E-12, 3.61431E+09,15880
  2.0059E-12, 3.17166E+09,15890
  2.0059E-12, 3.17166E+09,15900
  2.0059E-12, 2.78248E+09,15910
  2.0059E-12, 2.78248E+09,15920
  2.0055E-12, 2.87061E+09,15930
  2.0055E-12, 2.87061E+09,15940
  2.0053E-12, 2.69357E+09,15950
  2.0056E-12, 2.68108E+09,15960
  2.0056E-12, 2.68108E+09,15970
  2.0059E-12, 2.58541E+09,15980
  2.0059E-12, 2.58541E+09,15990
  2.0059E-12, 2.55577E+09,16000
  2.0057E-12, 2.64058E+09,16010
  2.0057E-12, 2.64058E+09,16020
  2.0052E-12, 2.56473E+09,16030
  2.0052E-12, 2.56473E+09,16040
  2.0045E-12, 2.67256E+09,16050
  2.0045E-12, 2.67256E+09,16060
  2.0047E-12, 3.05290E+09,16070
  2.0051E-12, 3.39024E+09,16080
  2.0051E-12, 3.39024E+09,16090
  2.0054E-12, 3.25766E+09,16100
  2.0054E-12, 3.25766E+09,16110
  2.0053E-12, 3.61839E+09,16120
  2.0053E-12, 3.61839E+09,16130
  2.0053E-12, 3.56477E+09,16140
  2.0053E-12, 3.56477E+09,16150
  2.0052E-12, 3.65906E+09,16160
  2.0050E-12, 3.62910E+09,16170
  2.0050E-12, 3.62910E+09,16180
  2.0050E-12, 3.45309E+09,16190
  2.0050E-12, 3.45309E+09,16200
  2.0055E-12, 3.99937E+09,16210
  2.0060E-12, 3.98367E+09,16220
  2.0060E-12, 3.98367E+09,16230
  2.0064E-12, 3.94695E+09,16240
  2.0064E-12, 3.94695E+09,16250
  2.0063E-12, 3.84068E+09,16260
  2.0063E-12, 3.84068E+09,16270
  2.0063E-12, 3.76005E+09,16280
  2.0070E-12, 3.65800E+09,16290
  2.0070E-12, 3.65800E+09,16300
  2.0069E-12, 3.64029E+09,16310
  2.0069E-12, 3.64029E+09,16320
  2.0067E-12, 3.43183E+09,16330
  2.0067E-12, 3.43183E+09,16340
  2.0067E-12, 3.64103E+09,16350
  2.0066E-12, 3.83466E+09,16360
  2.0066E-12, 3.83466E+09,16370
  2.0061E-12, 3.83190E+09,16380
  2.0061E-12, 3.83190E+09,16390
  2.0060E-12, 4.02760E+09,16400
  2.0059E-12, 4.13644E+09,16410
  2.0059E-12, 4.13644E+09,16420
  2.0059E-12, 4.13644E+09,16430
  2.0059E-12, 3.88753E+09,16440
  2.0060E-12, 3.78414E+09,16450
  2.0060E-12, 3.78414E+09,16460
  2.0057E-12, 3.49063E+09,16470
  2.0057E-12, 3.49063E+09,16480
  2.0056E-12, 3.31979E+09,16490
  2.0056E-12, 3.31979E+09,16500
  2.0054E-12, 3.39141E+09,16510
  2.0055E-12, 3.21457E+09,16520
  2.0055E-12, 3.11826E+09,16530
  2.0055E-12, 3.11826E+09,16540
  2.0055E-12, 3.11826E+09,16550
  2.0057E-12, 3.42517E+09,16560
  2.0059E-12, 3.40731E+09,16570
  2.0059E-12, 3.40731E+09,16580
  2.0057E-12, 3.18732E+09,16590
  2.0057E-12, 3.18732E+09,16600
  2.0058E-12, 3.39798E+09,16610
  2.0061E-12, 3.10859E+09,16620
  2.0061E-12, 3.10859E+09,16630
  2.0056E-12, 3.15265E+09,16640
  2.0053E-12, 3.35151E+09,16650
  2.0053E-12, 3.35151E+09,16660
  2.0053E-12, 3.35151E+09,16670
  2.0052E-12, 3.47107E+09,16680
  2.0054E-12, 3.74513E+09,16690
  2.0054E-12, 3.74513E+09,16700
  2.0057E-12, 3.72890E+09,16710
  2.0057E-12, 3.72890E+09,16720
  2.0059E-12, 3.47160E+09,16730
  2.0059E-12, 3.47160E+09,16740
  2.0062E-12, 3.36814E+09,16750
  2.0065E-12, 3.53301E+09,16760
  2.0065E-12, 3.53301E+09,16770
  2.0064E-12, 3.42316E+09,16780
  2.0064E-12, 3.42316E+09,16790
  2.0063E-12, 3.65492E+09,16800
  2.0063E-12, 3.65492E+09,16810
  2.0062E-12, 3.59081E+09,16820
  2.0063E-12, 3.52567E+09,16830
  2.0063E-12, 3.52567E+09,16840
  2.0066E-12, 3.83519E+09,16850
  2.0062E-12, 4.03263E+09,16860
  2.0062E-12, 4.03263E+09,16870
  2.0060E-12, 4.69659E+09,16880
  2.0060E-12, 4.69659E+09,16890
  2.0061E-12, 4.67910E+09,16900
  2.0061E-12, 4.67910E+09,16910
  2.0064E-12, 4.54020E+09,16920
  2.0064E-12, 4.54020E+09,16930
  2.0059E-12, 4.17902E+09,16940
  2.0058E-12, 4.06918E+09,16950
  2.0058E-12, 4.06918E+09,16960
  2.0053E-12, 4.21262E+09,16970
  2.0053E-12, 4.21262E+09,16980
  2.0050E-12, 4.79820E+09,16990
  2.0050E-12, 4.79820E+09,17000
  2.0051E-12, 5.30668E+09,17010
  2.0048E-12, 5.22263E+09,17020
  2.0048E-12, 5.22263E+09,17030
  2.0049E-12, 5.51425E+09,17040
  2.0049E-12, 5.51425E+09,17050
  2.0055E-12, 5.35510E+09,17060
  2.0055E-12, 5.35510E+09,17070
  2.0056E-12, 5.13256E+09,17080
  2.0049E-12, 5.65226E+09,17090
  2.0049E-12, 5.65226E+09,17100
  2.0048E-12, 4.89433E+09,17110
  2.0048E-12, 4.89433E+09,17120
  2.0050E-12, 5.33141E+09,17130
  2.0050E-12, 5.33141E+09,17140
  2.0054E-12, 5.05076E+09,17150
  2.0057E-12, 4.87215E+09,17160
  2.0054E-12, 4.94963E+09,17170
  2.0054E-12, 4.94963E+09,17180
  2.0054E-12, 4.94963E+09,17190
  2.0056E-12, 4.89911E+09,17200
  2.0057E-12, 4.37821E+09,17210
  2.0057E-12, 4.37821E+09,17220
  2.0055E-12, 3.74302E+09,17230
  2.0055E-12, 3.74302E+09,17240
  2.0052E-12, 3.51812E+09,17250
  2.0053E-12, 3.06054E+09,17260
  2.0053E-12, 3.06054E+09,17270
  2.0054E-12, 3.13314E+09,17280
  2.0054E-12, 3.13314E+09,17290
  2.0049E-12, 3.22874E+09,17300
  2.0049E-12, 3.22874E+09,17310
  2.0049E-12, 3.53265E+09,17320
  2.0051E-12, 3.47268E+09,17330
  2.0051E-12, 3.47268E+09,17340
  2.0053E-12, 3.47073E+09,17350
  2.0053E-12, 3.47073E+09,17360
  2.0055E-12, 3.20531E+09,17370
  2.0054E-12, 3.17983E+09,17380
  2.0054E-12, 3.17983E+09,17390
  2.0053E-12, 3.24373E+09,17400
  2.0053E-12, 3.24373E+09,17410
  2.0052E-12, 3.14381E+09,17420
  2.0052E-12, 3.14381E+09,17430
  2.0051E-12, 3.57775E+09,17440
  2.0051E-12, 3.57775E+09,17450
  2.0051E-12, 3.46294E+09,17460
  2.0058E-12, 3.32543E+09,17470
  2.0058E-12, 3.32543E+09,17480
  2.0057E-12, 3.30896E+09,17490
  2.0057E-12, 3.30896E+09,17500
  2.0057E-12, 3.14569E+09,17510
  2.0061E-12, 3.12539E+09,17520
  2.0061E-12, 3.12539E+09,17530
  2.0065E-12, 3.01102E+09,17540
  2.0065E-12, 3.01102E+09,17550
  2.0060E-12, 2.90692E+09,17560
  2.0060E-12, 2.90692E+09,17570
  2.0062E-12, 2.88197E+09,17580
  2.0062E-12, 2.88197E+09,17590
  2.0059E-12, 2.95965E+09,17600
  2.0058E-12, 2.89258E+09,17610
  2.0058E-12, 2.89258E+09,17620
  2.0062E-12, 3.10855E+09,17630
  2.0062E-12, 3.10855E+09,17640
  2.0060E-12, 3.11114E+09,17650
  2.0064E-12, 3.22329E+09,17660
  2.0064E-12, 3.22329E+09,17670
  2.0064E-12, 3.48379E+09,17680
  2.0064E-12, 3.48379E+09,17690
  2.0061E-12, 3.42399E+09,17700
  2.0061E-12, 3.42399E+09,17710
  2.0061E-12, 3.36051E+09,17720
  2.0067E-12, 3.43960E+09,17730
  2.0067E-12, 3.43960E+09,17740
  2.0066E-12, 3.82165E+09,17750
  2.0066E-12, 3.82165E+09,17760
  2.0072E-12, 3.55454E+09,17770
  2.0072E-12, 3.53069E+09,17780
  2.0072E-12, 3.53069E+09,17790
  2.0070E-12, 3.63466E+09,17800
  2.0070E-12, 3.63466E+09,17810
  2.0067E-12, 3.55852E+09,17820
  2.0067E-12, 3.55852E+09,17830
  2.0068E-12, 3.66173E+09,17840
  2.0071E-12, 3.62901E+09,17850
  2.0071E-12, 3.62901E+09,17860
  2.0072E-12, 3.71393E+09,17870
  2.0072E-12, 3.71393E+09,17880
  2.0072E-12, 3.90216E+09,17890
  2.0070E-12, 3.46815E+09,17900
  2.0070E-12, 3.46815E+09,17910
  2.0065E-12, 3.29556E+09,17920
  2.0065E-12, 3.29556E+09,17930
  2.0065E-12, 3.80965E+09,17940
  2.0065E-12, 3.80965E+09,17950
  2.0064E-12, 3.58411E+09,17960
  2.0064E-12, 3.58411E+09,17970
  2.0068E-12, 3.90570E+09,17980
  2.0072E-12, 4.53390E+09,17990
  2.0072E-12, 4.53390E+09,18000
  2.0069E-12, 4.05608E+09,18010
  2.0069E-12, 4.05608E+09,18020
  2.0066E-12, 3.81580E+09,18030
  2.0065E-12, 3.47032E+09,18040
  2.0065E-12, 3.47032E+09,18050
  2.0068E-12, 3.60010E+09,18060
  2.0068E-12, 3.60010E+09,18070
  2.0065E-12, 3.61260E+09,18080
  2.0063E-12, 3.44684E+09,18090
  2.0063E-12, 3.44684E+09,18100
  2.0063E-12, 3.44684E+09,18110
  2.0058E-12, 3.27026E+09,18120
  2.0058E-12, 3.64910E+09,18130
  2.0058E-12, 3.64910E+09,18140
  2.0055E-12, 3.66348E+09,18150
  2.0055E-12, 3.66348E+09,18160
  2.0059E-12, 3.31712E+09,18170
  2.0059E-12, 3.53901E+09,18180
  2.0059E-12, 3.53901E+09,18190
  2.0063E-12, 3.75922E+09,18200
  2.0063E-12, 3.75922E+09,18210
  2.0066E-12, 3.96949E+09,18220
  2.0066E-12, 3.96949E+09,18230
  2.0058E-12, 3.47010E+09,18240
  2.0064E-12, 3.64973E+09,18250
  2.0064E-12, 3.64973E+09,18260
  2.0068E-12, 3.86368E+09,18270
  2.0068E-12, 3.86368E+09,18280
  2.0071E-12, 3.88170E+09,18290
  2.0071E-12, 3.88170E+09,18300
  2.0076E-12, 3.45443E+09,18310
  2.0074E-12, 3.40521E+09,18320
  2.0074E-12, 3.40521E+09,18330
  2.0071E-12, 3.27111E+09,18340
  2.0071E-12, 3.27111E+09,18350
  2.0068E-12, 3.20736E+09,18360
  2.0068E-12, 3.20736E+09,18370
  2.0063E-12, 3.18408E+09,18380
  2.0063E-12, 3.70458E+09,18390
  2.0063E-12, 3.70458E+09,18400
  2.0061E-12, 4.50865E+09,18410
  2.0061E-12, 4.50865E+09,18420
  2.0062E-12, 5.36385E+09,18430
  2.0059E-12, 4.97177E+09,18440
  2.0059E-12, 4.97177E+09,18450
  2.0056E-12, 4.66798E+09,18460
  2.0056E-12, 4.66798E+09,18470
  2.0055E-12, 4.78284E+09,18480
  2.0052E-12, 4.03640E+09,18490
  2.0052E-12, 4.03640E+09,18500
  2.0052E-12, 4.03640E+09,18510
  2.0047E-12, 4.23263E+09,18520
  2.0045E-12, 4.11531E+09,18530
  2.0045E-12, 4.11531E+09,18540
  2.0046E-12, 3.77716E+09,18550
  2.0045E-12, 3.51525E+09,18560
  2.0045E-12, 3.51525E+09,18570
  2.0050E-12, 3.17464E+09,18580
  2.0050E-12, 3.17464E+09,18590
  2.0050E-12, 2.97401E+09,18600
  2.0050E-12, 2.97401E+09,18610
  2.0058E-12, 2.91941E+09,18620
  2.0058E-12, 2.91941E+09,18630
  2.0056E-12, 3.15956E+09,18640
  2.0051E-12, 3.32179E+09,18650
  2.0051E-12, 3.32179E+09,18660
  2.0054E-12, 3.34332E+09,18670
  2.0054E-12, 3.34332E+09,18680
  2.0055E-12, 3.27299E+09,18690
  2.0060E-12, 3.32580E+09,18700
  2.0060E-12, 3.32580E+09,18710
  2.0062E-12, 3.36261E+09,18720
  2.0062E-12, 3.36261E+09,18730
  2.0065E-12, 3.04100E+09,18740
  2.0065E-12, 3.04100E+09,18750
  2.0067E-12, 3.07709E+09,18760
  2.0064E-12, 2.98368E+09,18770
  2.0064E-12, 2.98368E+09,18780
  2.0061E-12, 3.25338E+09,18790
  2.0061E-12, 3.25338E+09,18800
  2.0061E-12, 3.16655E+09,18810
  2.0061E-12, 3.16655E+09,18820
  2.0066E-12, 3.21041E+09,18830
  2.0066E-12, 3.21041E+09,18840
  2.0072E-12, 3.39367E+09,18850
  2.0072E-12, 3.69867E+09,18860
  2.0072E-12, 3.69867E+09,18870
  2.0072E-12, 3.66809E+09,18880
  2.0072E-12, 3.66809E+09,18890
  2.0071E-12, 3.42135E+09,18900
  2.0068E-12, 3.30376E+09,18910
  2.0068E-12, 3.30376E+09,18920
  2.0064E-12, 3.33668E+09,18930
  2.0064E-12, 3.33668E+09,18940
  2.0063E-12, 3.47790E+09,18950
  2.0060E-12, 3.26261E+09,18960
  2.0060E-12, 3.26261E+09,18970
  2.0060E-12, 3.40215E+09,18980
  2.0060E-12, 3.40215E+09,18990
  2.0056E-12, 3.14540E+09,19000
  2.0056E-12, 3.14540E+09,19010
  2.0052E-12, 3.22227E+09,19020
  2.0052E-12, 3.22227E+09,19030
  2.0056E-12, 2.92340E+09,19040
  2.0055E-12, 2.93466E+09,19050
  2.0055E-12, 2.93466E+09,19060
  2.0054E-12, 2.99834E+09,19070
  2.0054E-12, 2.99834E+09,19080
  2.0057E-12, 3.03855E+09,19090
  2.0057E-12, 3.03855E+09,19100
  2.0054E-12, 3.02468E+09,19110
  2.0050E-12, 3.18917E+09,19120
  2.0050E-12, 3.18917E+09,19130
  2.0051E-12, 3.44514E+09,19140
  2.0051E-12, 3.44514E+09,19150
  2.0053E-12, 3.27050E+09,19160
  2.0053E-12, 3.27050E+09,19170
  2.0060E-12, 3.67018E+09,19180
  2.0057E-12, 3.36046E+09,19190
  2.0057E-12, 3.36046E+09,19200
  2.0056E-12, 3.64010E+09,19210
  2.0056E-12, 3.64010E+09,19220
  2.0060E-12, 3.53666E+09,19230
  2.0060E-12, 3.69306E+09,19240
  2.0060E-12, 3.69306E+09,19250
  2.0057E-12, 3.83994E+09,19260
  2.0057E-12, 3.83994E+09,19270
  2.0061E-12, 4.02729E+09,19280
  2.0061E-12, 4.02729E+09,19290
  2.0060E-12, 3.75588E+09,19300
  2.0064E-12, 4.02739E+09,19310
  2.0064E-12, 4.02739E+09,19320
  2.0066E-12, 4.42254E+09,19330
  2.0066E-12, 4.42254E+09,19340
  2.0063E-12, 4.14273E+09,19350
  2.0063E-12, 4.14273E+09,19360
  2.0065E-12, 4.84003E+09,19370
  2.0061E-12, 4.57088E+09,19380
  2.0061E-12, 4.57088E+09,19390
  2.0060E-12, 4.44906E+09,19400
  2.0059E-12, 4.11836E+09,19410
  2.0059E-12, 4.11836E+09,19420
  2.0059E-12, 4.11836E+09,19430
  2.0054E-12, 3.96615E+09,19440
  2.0050E-12, 3.95548E+09,19450
  2.0050E-12, 3.95548E+09,19460
  2.0049E-12, 3.97143E+09,19470
  2.0049E-12, 3.97143E+09,19480
  2.0038E-12, 3.71386E+09,19490
  2.0031E-12, 3.41241E+09,19500
  2.0031E-12, 3.41241E+09,19510
  2.0027E-12, 3.64972E+09,19520
  2.0024E-12, 3.41960E+09,19530
  2.0024E-12, 3.41960E+09,19540
  2.0024E-12, 3.41960E+09,19550
  2.0021E-12, 3.11542E+09,19560
  2.0008E-12, 3.03031E+09,19570
  2.0008E-12, 3.03031E+09,19580
  2.0001E-12, 3.08826E+09,19590
  2.0001E-12, 3.08826E+09,19600
  1.9998E-12, 3.01986E+09,19610
  1.9998E-12, 3.01986E+09,19620
  1.9993E-12, 3.19520E+09,19630
  1.9999E-12, 3.30006E+09,19640
  1.9999E-12, 3.30006E+09,19650
  2.0006E-12, 3.07888E+09,19660
  2.0006E-12, 3.07888E+09,19670
  2.0008E-12, 2.95842E+09,19680
  2.0008E-12, 2.95842E+09,19690
  2.0008E-12, 2.76198E+09,19700
  2.0004E-12, 2.55019E+09,19710
  2.0004E-12, 2.55019E+09,19720
  2.0003E-12, 2.73692E+09,19730
  2.0003E-12, 2.73692E+09,19740
  2.0007E-12, 2.74840E+09,19750
  2.0009E-12, 2.92810E+09,19760
  2.0009E-12, 2.92810E+09,19770
  2.0013E-12, 3.08820E+09,19780
  2.0013E-12, 3.08820E+09,19790
  2.0016E-12, 2.90769E+09,19800
  2.0016E-12, 2.90769E+09,19810
  2.0013E-12, 2.90847E+09,19820
  2.0013E-12, 2.90847E+09,19830
  2.0011E-12, 2.72524E+09,19840
  2.0010E-12, 2.74388E+09,19850
  2.0010E-12, 2.74388E+09,19860
  2.0006E-12, 2.85327E+09,19870
  2.0006E-12, 2.85327E+09,19880
  2.0007E-12, 3.03170E+09,19890
  2.0009E-12, 3.07250E+09,19900
  2.0009E-12, 3.07250E+09,19910
  2.0011E-12, 3.58399E+09,19920
  2.0017E-12, 3.44236E+09,19930
  2.0017E-12, 3.44236E+09,19940
  2.0017E-12, 3.44236E+09,19950
  2.0024E-12, 3.23638E+09,19960
  2.0028E-12, 3.08969E+09,19970
  2.0028E-12, 3.08969E+09,19980
  2.0027E-12, 2.83913E+09,19990
  2.0027E-12, 2.83913E+09,20000
  2.0021E-12, 3.17892E+09,20010
